"ID_CLIENTE";"TIPO_EXTRACCION";"FECHA_ENCUESTA";"ID_PREFERENCIAS"
"3799-92";"PREF_WEB";2024-10-16;"LOC14;LOC5;LOC23;LOC9;LOC8;LOC11;LOC25;LOC20;LOC1"
"2737-81";"PREF_WEB";2024-02-19;"LOC5;LOC7;LOC13;LOC30;LOC25;LOC18"
"8109-51";"PREF_WEB";2025-11-05;"LOC50"
"4685-59";"PREF_WEB";2025-01-19;"LOC1;LOC8;LOC17;LOC23;LOC10;LOC16;LOC21"
"4147-36";"PREF_WEB";2024-09-27;"LOC14;LOC41;LOC13;LOC5;LOC7"
"6302-12";"PREF_WEB";2025-09-23;"LOC26"
"2030-81";"PREF_WEB";2025-08-18;"LOC14;LOC2;LOC23;LOC44;LOC16;LOC7;LOC8"
"9312-51";"PREF_WEB";2025-07-26;"LOC12;LOC19;LOC35;LOC5;LOC3;LOC49"
"4921-39";"PREF_WEB";2025-11-07;"LOC31;LOC10;LOC9;LOC13;LOC49;LOC18"
"6769-66";"PREF_WEB";2024-06-17;"LOC8;LOC15;LOC13;LOC17;LOC48;LOC30;LOC22;LOC4;LOC5;LOC3"
"1583-91";"PREF_WEB";2024-04-15;"LOC3;LOC6;LOC50;LOC14;LOC1;LOC17;LOC35;LOC45;LOC7;LOC15"
"3606-46";"PREF_WEB";2025-05-05;"LOC14;LOC21;LOC1"
"7791-65";"PREF_WEB";2025-05-03;"LOC14;LOC4;LOC17;LOC26;LOC29;LOC7;LOC10;LOC13;LOC3;LOC49"
"7840-67";"PREF_WEB";2025-10-25;"LOC13;LOC46;LOC3;LOC10"
"6928-68";"PREF_WEB";2025-06-12;"LOC11;LOC31;LOC26;LOC43;LOC14;LOC10;LOC7;LOC4"
"1682-73";"PREF_WEB";2024-08-02;"LOC1;LOC22;LOC5;LOC6;LOC3;LOC12;LOC41;LOC18;LOC14"
"6564-59";"PREF_WEB";2025-09-12;"LOC14;LOC8"
"5679-64";"PREF_WEB";2024-04-10;"LOC5;LOC6;LOC12;LOC32;LOC17"
"3572-33";"PREF_WEB";2025-06-21;"LOC23;LOC11;LOC1;LOC17;LOC12;LOC3;LOC47;LOC5;LOC7"
"3110-89";"PREF_WEB";2024-10-21;"LOC9;LOC4;LOC11;LOC35;LOC19;LOC2;LOC17;LOC27;LOC5"
"5129-35";"PREF_WEB";2025-07-29;"LOC10;LOC16"
"9260-55";"PREF_WEB";2025-10-09;"LOC9;LOC16;LOC37;LOC5;LOC3;LOC14;LOC19;LOC8;LOC41"
"2678-47";"PREF_WEB";2025-06-13;"LOC6;LOC2;LOC11;LOC12;LOC48;LOC8;LOC31"
"4572-93";"PREF_WEB";2025-04-30;"LOC5;LOC15"
"4728-46";"PREF_WEB";2025-06-15;"LOC20;LOC5"
"7950-25";"PREF_WEB";2024-04-17;"LOC44;LOC16;LOC6;LOC12;LOC5;LOC11;LOC7;LOC50;LOC2"
"8575-65";"PREF_WEB";2024-08-16;"LOC48;LOC12;LOC5"
"6705-15";"PREF_WEB";2024-09-12;"LOC32;LOC14;LOC15;LOC44;LOC5;LOC9;LOC8;LOC10;LOC46;LOC17"
"9161-22";"PREF_WEB";2024-07-03;"LOC11;LOC10;LOC8;LOC31;LOC3;LOC20;LOC15;LOC28;LOC6;LOC25"
"9473-76";"PREF_WEB";2025-11-16;"LOC41;LOC10;LOC16"
"8658-46";"PREF_WEB";2024-12-30;"LOC12;LOC6;LOC34"
"1114-49";"PREF_WEB";2024-09-19;"LOC2;LOC5;LOC42;LOC11;LOC38;LOC9;LOC31;LOC15;LOC8;LOC19"
"7577-89";"PREF_WEB";2025-03-13;"LOC34;LOC24;LOC4;LOC7;LOC16;LOC14;LOC36;LOC2"
"8857-29";"PREF_WEB";2024-08-01;"LOC31"
"4732-31";"PREF_WEB";2025-05-02;"LOC14;LOC8;LOC29"
"1699-78";"PREF_WEB";2025-07-22;"LOC3;LOC9;LOC27;LOC11"
"1694-82";"PREF_WEB";2024-04-07;"LOC2;LOC12;LOC10;LOC35;LOC42;LOC3;LOC5;LOC15;LOC20"
"3727-31";"PREF_WEB";2024-08-07;"LOC3;LOC20;LOC32"
"4403-91";"PREF_WEB";2025-03-22;"LOC1;LOC11;LOC14;LOC6;LOC49"
"1375-24";"PREF_WEB";2024-06-08;"LOC18;LOC7;LOC11;LOC37;LOC2"
"2394-99";"PREF_WEB";2025-12-06;"LOC32"
"3649-27";"PREF_WEB";2025-05-20;"LOC16;LOC46;LOC4;LOC20;LOC25;LOC1"
"1609-11";"PREF_WEB";2025-12-07;"LOC13;LOC14;LOC6;LOC38;LOC10;LOC26;LOC9;LOC17;LOC3"
"4336-23";"PREF_WEB";2024-02-24;"LOC7;LOC38;LOC20"
"8495-86";"PREF_WEB";2024-04-25;"LOC10;LOC47;LOC20;LOC1"
"6362-75";"PREF_WEB";2024-10-07;"LOC31"
"5600-48";"PREF_WEB";2025-12-12;"LOC36;LOC28;LOC13;LOC18;LOC1;LOC4;LOC6"
"4058-70";"PREF_WEB";2024-03-11;"LOC43;LOC1;LOC17;LOC5;LOC15;LOC37;LOC9;LOC31"
"6492-53";"PREF_WEB";2024-08-17;"LOC25;LOC32;LOC14;LOC10;LOC2;LOC4;LOC45;LOC1;LOC16;LOC11"
"2356-79";"PREF_WEB";2025-06-18;"LOC22;LOC20;LOC8"
"9510-11";"PREF_WEB";2025-09-18;"LOC8;LOC6;LOC30;LOC47;LOC10;LOC16;LOC15"
"4387-22";"PREF_WEB";2024-07-31;"LOC34;LOC11;LOC13;LOC9;LOC8;LOC7;LOC6;LOC16;LOC46;LOC48"
"1914-52";"PREF_WEB";2025-03-24;"LOC7;LOC17;LOC12;LOC38;LOC47;LOC1;LOC5;LOC8;LOC14"
"9495-38";"PREF_WEB";2024-04-07;"LOC8;LOC9;LOC39;LOC13;LOC15;LOC1;LOC42;LOC20;LOC7"
"4034-63";"PREF_WEB";2025-05-06;"LOC33;LOC19;LOC2;LOC11;LOC6;LOC42;LOC15;LOC7;LOC1"
"8812-34";"PREF_WEB";2025-04-16;"LOC3;LOC6;LOC20;LOC34"
"4244-79";"PREF_WEB";2024-11-03;"LOC37;LOC9;LOC20;LOC3;LOC22;LOC17"
"8297-97";"PREF_WEB";2024-06-14;"LOC17;LOC21;LOC7;LOC24;LOC15;LOC5"
"7305-99";"PREF_WEB";2024-05-18;"LOC3;LOC15"
"2611-40";"PREF_WEB";2025-09-17;"LOC15;LOC5;LOC16;LOC8;LOC1;LOC18;LOC43;LOC7;LOC34"
"7942-39";"PREF_WEB";2025-07-26;"LOC38"
"6445-14";"PREF_WEB";2024-03-18;"LOC4;LOC8;LOC2;LOC14;LOC29;LOC41;LOC19;LOC20;LOC10;LOC30"
"6876-65";"PREF_WEB";2024-11-09;"LOC42;LOC12;LOC8"
"7216-23";"PREF_WEB";2025-05-02;"LOC48"
"7651-71";"PREF_WEB";2025-03-17;"LOC3;LOC15;LOC1;LOC16;LOC28"
"6159-88";"PREF_WEB";2025-09-02;"LOC14;LOC10;LOC6;LOC3;LOC16;LOC24;LOC40"
"1674-67";"PREF_WEB";2024-08-04;"LOC5;LOC7;LOC16;LOC41;LOC47;LOC18;LOC3"
"2894-52";"PREF_WEB";2024-11-03;"LOC33;LOC5;LOC12;LOC14;LOC2;LOC8;LOC3;LOC43;LOC19"
"8129-15";"PREF_WEB";2024-12-27;"LOC17;LOC2"
"1969-10";"PREF_WEB";2025-10-12;"LOC8;LOC1;LOC26;LOC15"
"8226-98";"PREF_WEB";2025-03-09;"LOC13;LOC4"
"3324-93";"PREF_WEB";2024-08-22;"LOC14;LOC8;LOC11;LOC3;LOC4;LOC45;LOC26;LOC40;LOC10;LOC19"
"6150-29";"PREF_WEB";2025-07-12;"LOC25"
"5133-66";"PREF_WEB";2024-02-23;"LOC7;LOC5;LOC35;LOC24;LOC14;LOC6;LOC13"
"9912-22";"PREF_WEB";2025-09-18;"LOC5;LOC43;LOC13;LOC4"
"1562-84";"PREF_WEB";2025-09-15;"LOC31;LOC17;LOC19;LOC8;LOC11;LOC30;LOC3;LOC4;LOC9"
"1362-87";"PREF_WEB";2024-09-14;"LOC11;LOC10"
"3690-23";"PREF_WEB";2024-11-09;"LOC33;LOC6;LOC16;LOC38;LOC13;LOC5;LOC9"
"2769-25";"PREF_WEB";2025-11-05;"LOC44;LOC7;LOC16"
"6792-22";"PREF_WEB";2025-08-22;"LOC3;LOC50;LOC2;LOC18;LOC19;LOC5;LOC33"
"8765-94";"PREF_WEB";2025-03-14;"LOC1;LOC17;LOC40"
"4898-51";"PREF_WEB";2024-08-04;"LOC9;LOC7;LOC14;LOC30;LOC13"
"2885-62";"PREF_WEB";2025-08-29;"LOC33;LOC17;LOC5;LOC12;LOC36;LOC2;LOC7;LOC23;LOC11;LOC4"
"8252-28";"PREF_WEB";2025-04-21;"LOC9;LOC12"
"3728-50";"PREF_WEB";2025-09-24;"LOC6;LOC11;LOC9;LOC15;LOC7;LOC31;LOC22"
"2645-67";"PREF_WEB";2025-04-18;"LOC1;LOC12;LOC22;LOC38;LOC17;LOC8;LOC9"
"8385-30";"PREF_WEB";2024-03-21;"LOC12;LOC2;LOC24"
"9837-31";"PREF_WEB";2024-04-02;"LOC8;LOC30;LOC20"
"7196-90";"PREF_WEB";2025-01-02;"LOC29"
"3621-50";"PREF_WEB";2024-03-14;"LOC15;LOC31;LOC6;LOC32;LOC10;LOC1;LOC11;LOC16;LOC4;LOC22"
"2781-59";"PREF_WEB";2024-12-21;"LOC7;LOC32;LOC2;LOC43;LOC16;LOC19;LOC42;LOC1"
"1997-60";"PREF_WEB";2025-02-21;"LOC6;LOC26;LOC19;LOC3;LOC15"
"1109-75";"PREF_WEB";2024-02-08;"LOC9;LOC13;LOC22;LOC5;LOC37;LOC6;LOC15;LOC40"
"5129-97";"PREF_WEB";2024-09-23;"LOC3;LOC17;LOC23"
"2818-23";"PREF_WEB";2025-04-07;"LOC41;LOC5;LOC13;LOC18;LOC3;LOC6;LOC20;LOC9;LOC50"
"8698-86";"PREF_WEB";2024-02-11;"LOC3;LOC20"
"8132-83";"PREF_WEB";2025-01-20;"LOC28;LOC8;LOC11;LOC2;LOC23;LOC12;LOC6"
"3181-62";"PREF_WEB";2025-06-20;"LOC10;LOC19"
"8706-91";"PREF_WEB";2024-11-24;"LOC12;LOC22;LOC4"
"3239-92";"PREF_WEB";2025-11-13;"LOC15;LOC12;LOC27;LOC21;LOC44;LOC8;LOC17;LOC10;LOC5;LOC6"
"4020-33";"PREF_WEB";2024-03-22;"LOC32;LOC3;LOC18;LOC42;LOC10;LOC12"
"7911-61";"PREF_WEB";2025-12-10;"LOC30;LOC6;LOC4;LOC19;LOC50;LOC2;LOC10;LOC31;LOC14;LOC13"
"1689-19";"PREF_WEB";2025-07-07;"LOC22"
"1890-14";"PREF_WEB";2025-08-16;"LOC2;LOC49;LOC7;LOC15;LOC34;LOC17;LOC4;LOC25"
"1863-33";"PREF_WEB";2024-02-07;"LOC13;LOC31;LOC1;LOC15;LOC17;LOC35;LOC3;LOC9;LOC10;LOC27"
"5122-88";"PREF_WEB";2024-09-20;"LOC19;LOC7;LOC9;LOC22"
"2100-96";"PREF_WEB";2024-06-27;"LOC2;LOC7;LOC14;LOC31;LOC6;LOC15;LOC28"
"6506-27";"PREF_WEB";2025-07-18;"LOC12;LOC9;LOC26;LOC47;LOC3;LOC16"
"3210-51";"PREF_WEB";2024-02-17;"LOC3;LOC11;LOC14;LOC49;LOC43;LOC26;LOC10;LOC8;LOC1;LOC18"
"7213-52";"PREF_WEB";2024-04-30;"LOC1;LOC8;LOC7;LOC13;LOC4;LOC36;LOC20;LOC28;LOC22;LOC18"
"7502-63";"PREF_WEB";2025-08-10;"LOC11;LOC2"
"1169-46";"PREF_WEB";2025-08-02;"LOC23"
"1302-36";"PREF_WEB";2025-11-17;"LOC12;LOC42;LOC16;LOC1;LOC9"
"2420-84";"PREF_WEB";2025-03-22;"LOC37;LOC17;LOC4;LOC3;LOC13;LOC32;LOC5;LOC12;LOC2"
"3980-50";"PREF_WEB";2025-10-13;"LOC44;LOC3;LOC16;LOC47;LOC25;LOC20;LOC4;LOC6"
"2295-83";"PREF_WEB";2024-08-26;"LOC3;LOC35;LOC9;LOC4;LOC12;LOC18;LOC39;LOC25"
"5932-66";"PREF_WEB";2025-01-10;"LOC4;LOC18;LOC9;LOC20;LOC25"
"2989-82";"PREF_WEB";2024-10-05;"LOC5;LOC6;LOC34;LOC19;LOC7;LOC14;LOC41;LOC29"
"2253-10";"PREF_WEB";2025-05-30;"LOC3;LOC41;LOC49;LOC1;LOC13;LOC11"
"8616-17";"PREF_WEB";2025-02-03;"LOC13;LOC2"
"3794-36";"PREF_WEB";2025-06-09;"LOC6;LOC2;LOC18;LOC25"
"4582-49";"PREF_WEB";2025-08-14;"LOC11;LOC34;LOC7;LOC13;LOC6"
"9562-43";"PREF_WEB";2025-02-16;"LOC2;LOC1;LOC50;LOC31;LOC19;LOC16"
"7690-45";"PREF_WEB";2024-09-12;"LOC2;LOC12;LOC11;LOC25;LOC5"
"6260-81";"PREF_WEB";2024-05-07;"LOC2;LOC12;LOC23;LOC24;LOC22;LOC16;LOC3;LOC4"
"2919-19";"PREF_WEB";2024-12-03;"LOC12;LOC4;LOC26"
"5572-38";"PREF_WEB";2025-09-13;"LOC13;LOC44;LOC12;LOC1;LOC47;LOC4;LOC5;LOC24"
"3553-55";"PREF_WEB";2024-07-10;"LOC12;LOC9;LOC5;LOC35"
"9785-34";"PREF_WEB";2025-07-11;"LOC2;LOC18;LOC17;LOC38;LOC10"
"9631-39";"PREF_WEB";2025-04-16;"LOC17;LOC20;LOC10;LOC4;LOC32;LOC3;LOC26"
"9876-73";"PREF_WEB";2024-05-02;"LOC1;LOC44;LOC15"
"8524-22";"PREF_WEB";2024-09-29;"LOC49"
"9700-42";"PREF_WEB";2025-03-30;"LOC33;LOC13;LOC2;LOC11;LOC7"
"6832-94";"PREF_WEB";2025-10-27;"LOC27;LOC18;LOC15;LOC9;LOC6;LOC11;LOC1;LOC10;LOC21"
"8286-44";"PREF_WEB";2025-04-19;"LOC9;LOC43;LOC19;LOC23;LOC2;LOC24;LOC13;LOC6"
"8496-11";"PREF_WEB";2024-01-07;"LOC43;LOC15;LOC32;LOC6;LOC4;LOC7;LOC17;LOC14;LOC8;LOC22"
"1034-18";"PREF_WEB";2025-01-13;"LOC32"
"7695-57";"PREF_WEB";2024-05-27;"LOC10;LOC3;LOC16;LOC5;LOC20;LOC31;LOC25;LOC9;LOC18"
"4975-69";"PREF_WEB";2024-10-02;"LOC29;LOC36;LOC4;LOC9;LOC19;LOC2;LOC20"
"7175-46";"PREF_WEB";2024-08-26;"LOC4;LOC49;LOC11;LOC16;LOC35;LOC43;LOC7;LOC3"
"2673-32";"PREF_WEB";2024-12-03;"LOC10;LOC9;LOC34;LOC14"
"7327-64";"PREF_WEB";2024-12-26;"LOC37;LOC13;LOC17;LOC50;LOC7;LOC1;LOC4;LOC31"
"5981-10";"PREF_WEB";2025-09-22;"LOC1;LOC15;LOC16;LOC30;LOC9"
"1407-70";"PREF_WEB";2024-03-02;"LOC34;LOC5;LOC14;LOC9"
"2910-89";"PREF_WEB";2024-03-04;"LOC16;LOC4;LOC23;LOC46;LOC6;LOC14;LOC3"
"3783-33";"PREF_WEB";2024-01-22;"LOC10;LOC38;LOC14"
"5148-75";"PREF_WEB";2025-09-18;"LOC11;LOC4;LOC7;LOC47;LOC12"
"5887-44";"PREF_WEB";2024-11-21;"LOC48"
"9696-82";"PREF_WEB";2025-06-18;"LOC14;LOC2;LOC1;LOC30;LOC13"
"9037-85";"PREF_WEB";2024-06-04;"LOC12;LOC5"
"2725-88";"PREF_WEB";2024-05-26;"LOC43"
"4815-67";"PREF_WEB";2025-04-24;"LOC18;LOC5;LOC28;LOC17;LOC8"
"3483-51";"PREF_WEB";2025-04-11;"LOC3;LOC15"
"8436-97";"PREF_WEB";2024-01-30;"LOC21;LOC16;LOC3;LOC8;LOC46;LOC13"
"5930-28";"PREF_WEB";2024-01-30;"LOC20;LOC5;LOC7;LOC48;LOC17"
"7097-30";"PREF_WEB";2025-01-01;"LOC11;LOC2"
"9415-15";"PREF_WEB";2024-07-14;"LOC1;LOC16;LOC21;LOC9;LOC2;LOC31;LOC19;LOC7;LOC18;LOC42"
"2482-16";"PREF_WEB";2024-02-16;"LOC23"
"8756-91";"PREF_WEB";2024-04-02;"LOC18;LOC10;LOC28;LOC4"
"8192-21";"PREF_WEB";2024-07-27;"LOC7;LOC36;LOC26;LOC6;LOC15;LOC9;LOC20"
"4547-71";"PREF_WEB";2024-07-28;"LOC16;LOC7;LOC20;LOC1;LOC47;LOC4;LOC17;LOC6;LOC50;LOC31"
"7294-21";"PREF_WEB";2025-12-04;"LOC10;LOC11;LOC9;LOC22;LOC3;LOC35;LOC15"
"9395-83";"PREF_WEB";2025-04-09;"LOC13;LOC3;LOC48;LOC35;LOC17;LOC8"
"3922-95";"PREF_WEB";2025-06-11;"LOC22"
"9607-66";"PREF_WEB";2025-12-09;"LOC10;LOC19;LOC14;LOC22;LOC6"
"9288-27";"PREF_WEB";2025-10-14;"LOC14;LOC31;LOC20;LOC12;LOC21;LOC9;LOC7;LOC8;LOC4"
"4536-92";"PREF_WEB";2025-12-27;"LOC26;LOC47;LOC16;LOC6;LOC20;LOC3;LOC5"
"5489-46";"PREF_WEB";2025-07-08;"LOC3;LOC38;LOC2;LOC19"
"3685-18";"PREF_WEB";2024-05-22;"LOC26;LOC34;LOC46;LOC13;LOC15;LOC3;LOC10;LOC2"
"4008-40";"PREF_WEB";2025-02-03;"LOC5;LOC41;LOC17;LOC2;LOC6;LOC20;LOC27;LOC19;LOC8;LOC29"
"5796-53";"PREF_WEB";2024-07-03;"LOC1;LOC50;LOC13;LOC45;LOC11;LOC14;LOC8;LOC6;LOC4"
"6314-52";"PREF_WEB";2025-11-02;"LOC17;LOC2"
"9801-14";"PREF_WEB";2024-10-14;"LOC22;LOC14;LOC2;LOC7"
"1375-81";"PREF_WEB";2024-02-23;"LOC3;LOC16;LOC47;LOC9"
"7202-60";"PREF_WEB";2024-05-13;"LOC17;LOC14;LOC2;LOC15;LOC6;LOC41;LOC1;LOC10;LOC26"
"2258-87";"PREF_WEB";2024-07-26;"LOC17;LOC32;LOC7"
"2647-27";"PREF_WEB";2025-05-25;"LOC40;LOC18;LOC41;LOC8;LOC21;LOC10;LOC13;LOC2;LOC14;LOC4"
"7824-58";"PREF_WEB";2025-04-29;"LOC15;LOC10;LOC44;LOC27;LOC13;LOC37;LOC18;LOC3;LOC6;LOC5"
"2769-50";"PREF_WEB";2025-03-19;"LOC7;LOC16;LOC50;LOC14;LOC8"
"4196-41";"PREF_WEB";2024-04-06;"LOC13;LOC49;LOC2;LOC3"
"9616-32";"PREF_WEB";2024-02-24;"LOC42"
"6837-47";"PREF_WEB";2025-12-16;"LOC11;LOC20;LOC21;LOC9;LOC10;LOC5;LOC24"
"1218-41";"PREF_WEB";2024-12-13;"LOC16;LOC9;LOC11;LOC6;LOC29;LOC43;LOC8"
"9791-91";"PREF_WEB";2025-06-09;"LOC3;LOC46;LOC12;LOC17;LOC6"
"3466-78";"PREF_WEB";2024-09-27;"LOC18;LOC20;LOC28;LOC5;LOC10;LOC34"
"2364-42";"PREF_WEB";2024-11-14;"LOC4;LOC44;LOC12"
"4049-99";"PREF_WEB";2025-01-25;"LOC47"
"3068-19";"PREF_WEB";2024-05-26;"LOC20;LOC8;LOC16;LOC28;LOC6;LOC13;LOC26;LOC3;LOC7"
"2983-18";"PREF_WEB";2025-06-20;"LOC8;LOC2;LOC19;LOC11;LOC46;LOC5;LOC10;LOC38;LOC13;LOC41"
"2716-18";"PREF_WEB";2025-05-17;"LOC46"
"1120-81";"PREF_WEB";2024-04-29;"LOC40;LOC9;LOC18;LOC12;LOC4"
"9581-72";"PREF_WEB";2024-03-16;"LOC45;LOC6;LOC20;LOC10;LOC12;LOC14;LOC5;LOC1;LOC28"
"5956-89";"PREF_WEB";2025-05-07;"LOC3;LOC19;LOC6;LOC36;LOC16;LOC47"
"2406-54";"PREF_WEB";2025-04-15;"LOC29;LOC9;LOC12"
"8990-67";"PREF_WEB";2024-03-13;"LOC35"
"5518-48";"PREF_WEB";2024-10-12;"LOC14;LOC9;LOC3;LOC49"
"6677-90";"PREF_WEB";2024-08-10;"LOC41"
"5642-89";"PREF_WEB";2025-08-02;"LOC6;LOC11;LOC16;LOC1;LOC10;LOC8;LOC14;LOC21;LOC27"
"5590-27";"PREF_WEB";2025-10-03;"LOC17;LOC1;LOC35"
"6271-45";"PREF_WEB";2025-05-22;"LOC35"
"3778-67";"PREF_WEB";2024-03-24;"LOC35;LOC44;LOC2;LOC9;LOC1;LOC16;LOC48;LOC14"
"4934-81";"PREF_WEB";2024-02-09;"LOC3;LOC9;LOC39;LOC1;LOC33;LOC19;LOC16"
"3335-25";"PREF_WEB";2024-05-25;"LOC5;LOC40;LOC36;LOC2;LOC23;LOC16;LOC20;LOC10"
"4445-70";"PREF_WEB";2024-12-28;"LOC37;LOC6;LOC13;LOC3;LOC15;LOC16;LOC30;LOC7;LOC9"
"9392-32";"PREF_WEB";2025-02-11;"LOC4;LOC10;LOC44;LOC14;LOC24;LOC13;LOC8"
"8195-39";"PREF_WEB";2025-09-01;"LOC4;LOC18;LOC32;LOC7"
"2447-49";"PREF_WEB";2025-09-13;"LOC8;LOC19;LOC37"
"5836-29";"PREF_WEB";2025-04-24;"LOC36;LOC6;LOC40;LOC11;LOC24;LOC3;LOC8;LOC16"
"6472-20";"PREF_WEB";2024-03-22;"LOC13;LOC20;LOC6;LOC4;LOC24"
"3445-59";"PREF_WEB";2025-07-23;"LOC14;LOC3;LOC7;LOC19;LOC45;LOC5;LOC40;LOC30;LOC20;LOC1"
"3350-81";"PREF_WEB";2025-01-08;"LOC10;LOC15;LOC16;LOC4;LOC1;LOC26;LOC25"
"7180-69";"PREF_WEB";2024-01-16;"LOC20;LOC9;LOC4;LOC42"
"7845-83";"PREF_WEB";2025-10-01;"LOC7;LOC15;LOC50;LOC13;LOC3;LOC18;LOC1;LOC2;LOC47"
"6846-44";"PREF_WEB";2024-09-17;"LOC7;LOC13;LOC3;LOC44;LOC23;LOC5;LOC19"
"1925-34";"PREF_WEB";2024-08-15;"LOC6;LOC19;LOC4;LOC26;LOC16;LOC45;LOC48;LOC3"
"4120-35";"PREF_WEB";2024-03-10;"LOC8;LOC23;LOC4;LOC12"
"3505-12";"PREF_WEB";2024-10-24;"LOC6;LOC17;LOC3;LOC15;LOC5;LOC30;LOC43"
"9468-66";"PREF_WEB";2024-01-04;"LOC48;LOC18;LOC4;LOC1;LOC29;LOC19;LOC7"
"5029-24";"PREF_WEB";2025-05-16;"LOC2;LOC21;LOC10;LOC20;LOC16"
"8431-10";"PREF_WEB";2024-01-03;"LOC18;LOC6;LOC5;LOC45;LOC19;LOC43;LOC39;LOC11;LOC9;LOC7"
"2117-12";"PREF_WEB";2024-01-25;"LOC18;LOC7"
"5490-80";"PREF_WEB";2025-09-26;"LOC23"
"4332-90";"PREF_WEB";2024-08-04;"LOC42;LOC2;LOC27;LOC39;LOC6;LOC16;LOC14;LOC5"
"4598-40";"PREF_WEB";2025-03-12;"LOC4;LOC22;LOC44;LOC15;LOC6;LOC20;LOC49;LOC11;LOC10;LOC9"
"9088-26";"PREF_WEB";2024-09-23;"LOC6;LOC15"
"8417-31";"PREF_WEB";2025-01-18;"LOC20;LOC4;LOC24;LOC1;LOC7;LOC10;LOC45;LOC18;LOC14"
"2211-71";"PREF_WEB";2024-03-24;"LOC19;LOC41;LOC9;LOC16;LOC22;LOC5;LOC7"
"3018-13";"PREF_WEB";2024-10-04;"LOC31"
"6435-18";"PREF_WEB";2024-06-13;"LOC25;LOC7;LOC42;LOC39;LOC20;LOC10;LOC16;LOC9"
"9564-99";"PREF_WEB";2024-11-07;"LOC24;LOC20;LOC9"
"9292-60";"PREF_WEB";2025-06-30;"LOC37;LOC3;LOC18;LOC10;LOC12;LOC4;LOC23;LOC45"
"7937-18";"PREF_WEB";2024-07-14;"LOC8;LOC15;LOC10;LOC5;LOC46;LOC24;LOC11;LOC9;LOC12"
"9504-63";"PREF_WEB";2024-05-11;"LOC1;LOC11;LOC6;LOC10;LOC39;LOC12;LOC35;LOC46;LOC7;LOC15"
"3532-50";"PREF_WEB";2025-01-31;"LOC47;LOC11;LOC39;LOC20;LOC8;LOC4"
"6927-83";"PREF_WEB";2024-02-05;"LOC6;LOC31;LOC20;LOC17;LOC48;LOC4;LOC8;LOC30"
"7941-32";"PREF_WEB";2024-07-13;"LOC16;LOC5"
"7603-33";"PREF_WEB";2025-05-21;"LOC7;LOC2;LOC43;LOC12;LOC8;LOC38;LOC17;LOC25"
"2310-46";"PREF_WEB";2025-10-11;"LOC40;LOC9;LOC14;LOC7"
"2313-74";"PREF_WEB";2024-10-24;"LOC37;LOC4;LOC13;LOC14;LOC9"
"8571-32";"PREF_WEB";2024-04-05;"LOC15;LOC9;LOC25;LOC4"
"9609-44";"PREF_WEB";2025-02-27;"LOC10;LOC17"
"5428-44";"PREF_WEB";2024-05-06;"LOC43;LOC8;LOC14"
"2840-64";"PREF_WEB";2025-03-11;"LOC9;LOC10;LOC42;LOC4;LOC11;LOC48;LOC16"
"1232-72";"PREF_WEB";2025-10-02;"LOC10;LOC30;LOC16;LOC3;LOC19"
"8930-61";"PREF_WEB";2024-10-26;"LOC49;LOC14;LOC12;LOC2;LOC46;LOC3"
"8402-22";"PREF_WEB";2025-02-18;"LOC12;LOC15;LOC23;LOC27;LOC8;LOC6;LOC5;LOC44"
"9400-28";"PREF_WEB";2024-05-22;"LOC32;LOC15;LOC2"
"2981-35";"PREF_WEB";2025-04-30;"LOC18;LOC1"
"3519-91";"PREF_WEB";2025-07-12;"LOC35;LOC5;LOC21;LOC13;LOC31;LOC6;LOC18;LOC8"
"1253-78";"PREF_WEB";2024-01-18;"LOC3;LOC10;LOC21;LOC11;LOC12;LOC47"
"9175-58";"PREF_WEB";2024-06-30;"LOC11;LOC3;LOC25;LOC40;LOC20;LOC45;LOC8;LOC6;LOC19;LOC10"
"3039-23";"PREF_WEB";2025-04-19;"LOC1;LOC17;LOC14;LOC7;LOC36;LOC28;LOC6;LOC13;LOC2"
"4977-22";"PREF_WEB";2025-07-01;"LOC5;LOC49;LOC1;LOC40;LOC28;LOC4;LOC16;LOC18"
"4186-33";"PREF_WEB";2025-01-13;"LOC21;LOC19;LOC49;LOC7;LOC15;LOC34;LOC1;LOC5"
"2914-78";"PREF_WEB";2024-03-28;"LOC1;LOC17;LOC9;LOC50"
"9089-49";"PREF_WEB";2025-09-26;"LOC3;LOC15;LOC37;LOC32;LOC47;LOC5;LOC7;LOC12"
"9350-80";"PREF_WEB";2024-06-06;"LOC10;LOC7;LOC2;LOC14;LOC1;LOC19;LOC20;LOC22;LOC21"
"9680-56";"PREF_WEB";2025-10-07;"LOC9;LOC29;LOC16;LOC4"
"9360-34";"PREF_WEB";2025-03-09;"LOC3;LOC13;LOC31;LOC8;LOC1;LOC29;LOC20;LOC19;LOC10;LOC42"
"6871-19";"PREF_WEB";2025-09-25;"LOC7;LOC3;LOC11;LOC41"
"8900-55";"PREF_WEB";2025-11-11;"LOC49;LOC13;LOC7;LOC9;LOC15;LOC10;LOC44;LOC8;LOC48;LOC17"
"6001-17";"PREF_WEB";2024-07-18;"LOC14;LOC20;LOC27;LOC8;LOC3;LOC4;LOC21;LOC15;LOC7"
"5156-99";"PREF_WEB";2024-05-25;"LOC50"
"8251-76";"PREF_WEB";2024-03-17;"LOC17;LOC19;LOC41;LOC2;LOC3;LOC14;LOC8;LOC1;LOC33"
